Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
98,-2.04831143785407E-08,0.351133506593183,0,1,0,0.328433470325834,1
99,-4.02114085262134E-09,0.325750289849257,0,1,0,0.31790799701532,1
100,-7.20530310711E-09,0.325750289849257,0,1,0,0.31790799701532,1
101,-8.619717957814E-09,0.351133506593183,0,1,0,0.328433470325834,1
102,-2.91257190230026E-09,0.314392627745421,0,1,0,0.332724863757852,1
103,-1.24070064486908E-08,0.30372896350169,0,1,0,0.329361382677378,1
104,-6.6889946655032E-09,0.351133506593183,0,1,0,0.328433470325834,1
105,-5.57078936876175E-09,0.351133506593183,0,1,0,0.328433470325834,1
106,-1.48936850779622E-08,0.325750289849257,0,1,0,0.31790799701532,1
107,-1.48109045439622E-08,0.351133506593183,0,1,0,0.328433470325834,1
108,-2.04929979133325E-08,0.325750289849257,0,1,0,0.31790799701532,1
109,-3.22122395525058E-08,0.324967890209761,0,1,0,0.297779080358663,1
110,-1.63518254922307E-08,0.325750289849257,0,1,0,0.31790799701532,1
111,-7.89404217330799E-09,0.314392627745421,0,1,0,0.332724863757852,1
112,-9.57551978475521E-09,0.312324502249831,0,1,0,0.333772774419652,1
113,-1.27298952766993E-08,0.325750289849257,0,1,0,0.31790799701532,1
114,-3.2301958211458E-08,0.333975196641999,0,1,0,0.352943538312107,1
115,-7.8236261997999E-09,0.325771350545972,0,1,0,0.311164986642462,1
116,-1.77399246606494E-08,0.333975196641999,0,1,0,0.352943538312107,1
117,-7.91841274576999E-09,0.351133506593183,0,1,0,0.328433470325834,1
118,-7.3495198639771E-09,0.325750289849257,0,1,0,0.31790799701532,1
119,-1.81847876389297E-08,0.325750289849257,0,1,0,0.31790799701532,1
120,-2.26648908309016E-08,0.351133506593183,0,1,0,0.328433470325834,1
121,-5.84329549512781E-09,0.351133506593183,0,1,0,0.328433470325834,1
122,-2.29846406621254E-08,0.333975196641999,0,1,0,0.352943538312107,1
123,-1.32367865340485E-08,0.325750289849257,0,1,0,0.31790799701532,1
124,-1.20303270091542E-08,0.325750289849257,0,1,0,0.31790799701532,1
125,-3.93174054055132E-08,0.333975196641999,0,1,0,0.352943538312107,1
126,-1.41411713779052E-08,0.333975196641999,0,1,0,0.352943538312107,1
127,-1.19174782259437E-08,0.323705231626799,0,1,0,0.327657785991601,1
128,-1.04050005592266E-08,0.325750289849257,0,1,0,0.31790799701532,1
129,-5.93481305591546E-09,0.323705231626799,0,1,0,0.327657785991601,1
130,-1.00163117957782E-08,0.323705231626799,0,1,0,0.327657785991601,1
131,-2.41461821857312E-09,0.325750289849257,0,1,0,0.31790799701532,1
132,-6.61235677538612E-09,0.323705231626799,0,1,0,0.327657785991601,1
133,-1.19148204689446E-08,0.323705231626799,0,1,0,0.327657785991601,1
134,-4.67446011412314E-09,0.323705231626799,0,1,0,0.327657785991601,1
135,-2.21155156957898E-09,0.323705231626799,0,1,0,0.327657785991601,1
136,-1.25424769883645E-08,0.325771350545972,0,1,0,0.311164986642462,1
137,-7.09284425433816E-09,0.323705231626799,0,1,0,0.327657785991601,1
138,-3.11181069550721E-09,0.325750289849257,0,1,0,0.31790799701532,1
139,-1.00881900033441E-08,0.323705231626799,0,1,0,0.327657785991601,1
140,-8.2923305268785E-09,0.351133506593183,0,1,0,0.328433470325834,1
141,-7.32305305727874E-09,0.351133506593183,0,1,0,0.328433470325834,1
142,-8.93712447251586E-09,0.351133506593183,0,1,0,0.328433470325834,1
143,-3.23380736312293E-09,0.323705231626799,0,1,0,0.327657785991601,1
144,-4.21147571403367E-09,0.351133506593183,0,1,0,0.328433470325834,1
145,-5.2719094528345E-09,0.325750289849257,0,1,0,0.31790799701532,1
146,-6.75907323739062E-09,0.323705231626799,0,1,0,0.327657785991601,1
147,-2.12368092138946E-08,0.292722119030473,0,1,0.00131316138696857,0.311972760887327,1
148,-4.86100828021535E-09,0.323705231626799,0,1,0,0.327657785991601,1
149,-3.2453669436973E-09,0.323705231626799,0,1,0,0.327657785991601,1
150,-3.13039939262466E-09,0.323705231626799,0,1,0,0.327657785991601,1
151,-3.52317860900367E-09,0.323705231626799,0,1,0,0.327657785991601,1
152,-9.82434492160953E-09,0.346598832862558,0,1,0,0.339357480263048,1
153,-3.37667289805145E-09,0.323705231626799,0,1,0,0.327657785991601,1
154,-1.2146785228201E-08,0.351133506593183,0,1,0,0.328433470325834,1
155,-2.44592067275735E-09,0.323705231626799,0,1,0,0.327657785991601,1
156,-1.78435552809521E-08,0.323705231626799,0,1,0,0.327657785991601,1
157,-5.29483307043257E-09,0.312324502249831,0,1,0,0.333772774419652,1
158,-2.93587152898899E-09,0.325750289849257,0,1,0,0.31790799701532,1
159,-4.19012823435399E-09,0.323705231626799,0,1,0,0.327657785991601,1
160,-3.65900197452678E-09,0.323705231626799,0,1,0,0.327657785991601,1
161,-8.08633637058244E-09,0.323705231626799,0,1,0,0.327657785991601,1
162,-1.03723079153199E-08,0.323705231626799,0,1,0,0.327657785991601,1
163,-1.22151675604534E-08,0.325771350545972,0,1,0,0.311164986642462,1
164,-3.76813483979052E-09,0.325750289849257,0,1,0,0.31790799701532,1
165,-4.35451246315953E-09,0.351133506593183,0,1,0,0.328433470325834,1
166,-4.38739389721384E-09,0.323705231626799,0,1,0,0.327657785991601,1
167,-4.70205335371327E-09,0.314392627745421,0,1,0,0.332724863757852,1
168,-5.01130804514033E-09,0.325771350545972,0,1,0,0.311164986642462,1
169,-4.05604513943448E-09,0.323705231626799,0,1,0,0.327657785991601,1
170,-5.40849572369716E-09,0.312324502249831,0,1,0,0.333772774419652,1
171,-2.37944955172012E-09,0.323705231626799,0,1,0,0.327657785991601,1
172,-9.37581168259585E-09,0.327918745172429,0,1,0,0.356484548023177,1
173,-7.32638595775862E-09,0.323705231626799,0,1,0,0.327657785991601,1
174,-1.53652482819855E-08,0.313547439499496,0,1,0,0.31812303455771,1
175,-9.12628585142477E-09,0.351133506593183,0,1,0,0.328433470325834,1
176,-5.75039444648843E-09,0.323705231626799,0,1,0,0.327657785991601,1
177,-3.53717955477716E-09,0.323705231626799,0,1,0,0.327657785991601,1
178,-3.14089428693547E-09,0.346598832862558,0,1,0,0.339357480263048,1
179,-7.07803132707456E-09,0.323705231626799,0,1,0,0.327657785991601,1
180,-3.42822936554149E-09,0.323705231626799,0,1,0,0.327657785991601,1
181,-2.5000667152379E-09,0.323705231626799,0,1,0,0.327657785991601,1
182,-2.36083841088899E-09,0.323705231626799,0,1,0,0.327657785991601,1
183,-4.05346254509338E-08,0.305843972403013,0,1,0,0.328500866526898,1
184,-2.96438933651754E-09,0.323705231626799,0,1,0,0.327657785991601,1
185,-3.03087243635076E-09,0.346598832862558,0,1,0,0.339357480263048,1
186,-4.24608922845863E-09,0.323705231626799,0,1,0,0.327657785991601,1
187,-8.5331974856433E-09,0.333975196641999,0,1,0,0.352943538312107,1
188,-2.15418902749031E-09,0.323705231626799,0,1,0,0.327657785991601,1
189,-1.00731901459059E-08,0.323705231626799,0,1,0,0.327657785991601,1
190,-4.43437530445452E-09,0.346598832862558,0,1,0,0.339357480263048,1
191,-4.75084564857451E-09,0.323705231626799,0,1,0,0.327657785991601,1
192,-3.46952887863326E-09,0.351133506593183,0,1,0,0.328433470325834,1
193,-3.24826037550227E-09,0.323705231626799,0,1,0,0.327657785991601,1
194,-3.72086842073272E-09,0.346598832862558,0,1,0,0.339357480263048,1
195,-1.76425397741704E-09,0.323705231626799,0,1,0,0.327657785991601,1
196,-4.67252591108961E-09,0.323705231626799,0,1,0,0.327657785991601,1
197,-3.00993823634252E-09,0.346598832862558,0,1,0,0.339357480263048,1
198,-3.37670346267952E-09,0.327357076049521,0,1,0,0.345743678496886,1
199,-6.83848057397837E-09,0.323705231626799,0,1,0,0.327657785991601,1
