Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
68,-2659.38461538462,0.172055823711374,0.0529219597021267,0.915458703197401,0,0.457604276444813,1
69,-2443.05557426743,0.346119514657049,0,1,0,0.286541721301623,1
70,-2576.41533546326,0.26461753915303,0,1,0,0.448047955287089,1
71,-2613.03345724907,0.201612143221371,0,0.973888326764993,0,0.467501210425118,0.999211404493748
72,-2634.23005565863,0.30924590218933,0,1,0,0.30923212419467,1
73,-2470.47705310158,0.340642727700262,0,1,0,0.239672800569529,1
74,-2570.09770221154,0.30924590218933,0,1,0,0.30923212419467,1
75,-2470.06089708611,0.30924590218933,0,1,0,0.30923212419467,1
76,-2372.2154774785,0.316007514348959,0.0440449279641791,1,0,0.0896770286894851,1
77,-2620.69473347207,0.390345068254071,0,1,0,0.0794802903836411,1
78,-2480.19287149341,0.375726599401385,0,1,0,0.344435890353156,1
79,-2370.17437674977,0.178201349728875,0,1,0,0.167055833247173,1
80,-2702.34043641946,0.38557306348741,0,1,0,0.30368583163051,1
81,-2371.18322645724,0,0.0434740225714096,1,0,0.161267264160842,1
82,-2544.37954892623,0,0,0.988512329633534,0,0.229089321804301,1
83,-2586.42682199697,0.385179813839183,0,1,0,0.36610424040309,1
84,-2250.98628158845,0.279650774386817,0,1,0.00260507449387597,0.125000277790962,1
85,-2375.54252763095,0.230927742090614,0,1,0,0,1
86,-2625.13769079402,0.38557306348741,0,1,0,0.30368583163051,1
87,-2645.34346604989,0.29486588272007,0,1,0,0.338625400453993,1
88,-2066.23091265478,0.313883189688875,0,0.959410110109045,0,0.337061520695259,1
89,-2627.69230769231,0.294298637482461,0,1,0,0.132269531286088,1
90,-2533.1376146789,0.491819932614349,0.0322786426261949,1,0,0.297676752934458,1
91,-2368.26210826211,0.385179813839183,0,1,0,0.36610424040309,1
92,-2612.26759619252,0.38557306348741,0,1,0,0.30368583163051,1
93,-2503.87786259542,0.504099465841525,0.0238410358389156,1,0,0.273028842794225,1
94,-2559.41940261664,0.352750933804025,0,1,0,0.185799514651422,1
95,-2500.72878603329,0.218986665742709,0,1,0,0,0.992204465875012
96,-2689.33920704846,0.32149517424794,0.0139935685377961,1,0.00907667267261996,0.23082157919409,1
97,-2457.82819590048,0.55407108864146,0,1,0,0.405587676445341,1
98,-2478.96843082637,0.377286554473257,0,1,0,0.274025352195716,1
99,-2512.20187454939,0.515543532262931,0,1,0,0,1
100,-2375.21022067364,0.108216422093656,0,0.965755973793904,0,0.617328197929086,1
101,-2655.55740087191,0.507268232323289,0,0.997872303314204,0,0.292105344929861,1
102,-2416.2247296662,0.068287982990847,0,1,0,0.245298321696402,1
103,-2597.16287959227,0.268400906125563,0,1,0,0,1
104,-2495.12211981567,0.440596713584924,0,0.917047582230452,0,0.0899468962458646,1
105,-1917.56572576962,0.145578415531552,0,0.987928320620638,0,0.100847638221699,0.999839597722475
106,-2488.97324741261,0.38557306348741,0,1,0,0.30368583163051,1
107,-2561.35884023315,0.38557306348741,0,1,0,0.30368583163051,1
108,-2637.53850699232,0.38557306348741,0,1,0,0.30368583163051,1
109,-2514.07853684777,0.0946139976674401,0,1,0,0.388779835119269,1
110,-2503.15752706951,0.314342835532343,0,0.946299724254544,0,0,1
111,-2520.82961923144,0.279650774386817,0,1,0.00260507449387597,0.125000277790962,1
112,-2617.46917808219,0.422919407886178,0,0.982031316486505,0,0,1
113,-2321.03413400759,0.475026404352179,0.0231271289151708,1,0,0.155303104215369,0.93271909680589
114,-2450.1155234657,0.241480993983575,0,1,0,0.348737616332732,1
115,-2617.83473527956,0.18823913898607,0,1,0,0.316065160513498,1
116,-2655.47663551402,0.372700111507248,0,1,0,0.451871437685371,1
117,-2678.29758256725,0.549124945520419,0,1,0,0.27170865537212,1
118,-2148.39837398374,0.313044239884639,0,1,0,0.61831727029546,1
119,-2170.56243654822,0.24142950226584,0,1,0,0.309783498772038,1
