Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
113,1.15212979735881,1,1,1,0.687898196509045,0.402673627935541,0
114,0.73883022541627,1,1,1,1,0.399262176110749,0.467506189614372
115,0.89551043206001,1,1,1,0.272301618690961,0.553477742487445,0.0436824224738806
116,0.85560205235803,0.99964718805666,0.982830502698725,1,1,0.18196990255132,0.441330539633871
117,1.09330447463197,1,1,1,0.272301618690961,0.553477742487445,0.0436824224738806
118,0.950469236372254,1,1,1,0.272301618690961,0.553477742487445,0.0436824224738806
119,0.91216725923204,1,1,1,0.169478175381451,0.2746387707028,0
120,0.738282148688532,1,0.984791745162388,1,0.551706388160022,0.843605912989902,0.158106674700522
121,0.903890736215018,1,1,1,1,0.543009525377566,0.399925823108087
122,0.498751361398971,1,1,1,0.916288266170681,0.686782112297954,0.950798690080098
123,1.04818489242989,1,0.924297997680125,1,0.506284554379164,0.142190109679035,0.324922135502359
124,1.00969841255467,1,1,1,1,0.265895493752192,0.380307868876994
125,0.800997002518926,0.95794834294174,0.976443914601394,0.830715260727171,0.187206572347685,0.950175805365973,0
126,0.712377303247566,1,1,1,0,0.556001047080988,0.920440540537741
127,0.959700879051455,1,1,0.947578771717015,0.792000540809414,0,0.43562617596254
128,1.07528237050216,1,1,1,0.169478175381451,0.2746387707028,0
129,1.07963719176945,1,0.950817159615977,1,1,0.661942865194472,0.354697967131361
130,0.813661920000625,1,0.982423655002403,1,0,0.638537984138296,0
131,1.02599749954516,1,1,1,0.299256443947881,0.0815759959836788,0.0596508141252771
132,0.959799410839533,1,1,0.947578771717015,0.792000540809414,0,0.43562617596254
133,1.23741610072848,1,1,1,0.555972313200779,0.0421903926435331,0
134,1.23382948842871,1,1,1,0.705927150024048,0.404140362821908,0.168132642222587
135,1.20988463568163,1,0.942711968389234,1,1,0.0447479414049548,0.237934862271589
136,0.992560383615414,0.92579143953646,1,1,1,0.185212622813406,0.46598139167456
137,0.884934275794776,1,1,0.947578771717015,0.792000540809414,0,0.43562617596254
138,1.27025694653061,1,1,1,0.133342351669152,0.0458337907802368,0.187760124999678
139,0.902962606886022,1,1,0.89555400433972,0.236722308710978,0.42545882555231,0.0631276158903459
140,1.07535629683007,1,1,1,0.127194142909189,0.269869929547814,0
141,1.23051368270988,1,1,1,0.991280689856455,0.39895339536675,0.115898377736615
142,0.98101035301427,1,1,0.826970301914341,0,0.241872565550121,0.0658601301259515
143,1.20095639440279,1,1,1,0.793983863846546,0.276258152145615,0
144,0.939533817186545,1,1,1,0.230355611901802,0.816632816910684,0
145,1.22948268984745,1,1,1,0.862607687375408,0.963977004135158,0.0703598704466954
146,0.66243963391812,1,1,1,0,0.558440928990743,0.934770192827219
147,1.08962331513349,1,1,1,0.716658484350292,0.834923502385894,0.258810417053866
148,0.928496458993475,1,1,0.987727288087144,0.553782966057014,0.808607511050241,0.241013074664399
149,0.559141373066577,0.905795379872967,1,0.946913923376386,0.0332356615716462,0.555586195485707,0.906473005764477
150,0.989664431768187,1,1,1,0.197611788545439,0,0.294080201090638
151,0.990029107347443,1,1,1,0.521030844655066,0,0.232981326731172
152,0.937579030162664,0.972529378406821,1,1,0.319403277007242,0.73114468839406,0
153,0.848689855492519,1,1,0.826363386477945,0.669651043488195,0.288963322288354,0.341902575501202
154,1.18301499670743,1,1,0.760174751138686,0.452393530114145,0.734458333658656,0.257412926366061
155,0.961225401249279,1,1,1,0.853640024973014,0.984565984119135,0.0885609039786341
156,0.929226880987322,1,1,1,0.652756353132653,0.129349401804551,0.360349083043512
157,1.0322329733347,1,1,1,0.941239847107132,0.876755263707888,0.130113525755812
158,0.595590400662233,1,1,1,0.237447677957255,0.626252297726485,0.685878266455902
159,0.812829170477005,1,0.963163405575089,1,0.337447214792841,0.107146552772439,0.350095565147605
160,0.784134652899828,0.934191293620636,1,1,0.328436517404906,0.943503576747279,0.0727818225844982
161,0.874902896716283,1,1,1,0.391557175380251,0,0.307775117402376
162,0.558992965408357,1,1,1,0.889770818449668,1,0.836648678592741
163,0.967462416077553,1,1,1,0.291630428739158,0.044352079644776,0.255720477948258
164,1.17923457734593,1,0.961610255732551,1,0.360792104369208,0.962515657126002,0
165,1.04980824142106,1,1,1,0.921769655904393,0.857700432224696,0
166,1.00493781552233,1,1,1,0.28442674052429,0,0.298417439258177
167,0.941217998781961,1,0.954189341367971,1,0.012454632335046,0.220333562402171,0.0305000612735768
168,0.97490291954486,1,1,1,0.45088302585522,0.880283754388165,0
169,0.854625059498181,0.980413219798079,1,1,0.625848826948335,1,0.173750296943091
170,0.834723310299506,0.816308368812283,1,1,0.289699578388797,0.976934956897657,0.0634917435828159
171,0.706562579937052,0.998790241982751,0.939792784907039,1,0.476685616466259,0.672765056121033,0.230294822357739
172,0.841524624961355,0.85021461133372,1,0.974925906830521,0.961507367359119,0.417419934507422,0.467545692794091
173,0.988003647359008,0.936312271920729,1,1,0.2904223510816,0.281488825881965,0.038327128714516
174,0.818590293762825,1,1,1,0.522216055094282,0.889945877578299,0.155348172511314
175,0.892859602628508,1,1,1,0.606264619757023,0.913170158645104,0.0785962247345372
176,0.609856018147554,1,1,1,0.148035275344971,0.425362335103507,1
177,1.00390974647761,1,0.973141716308423,0.903076617165346,1,0.89981197889048,0
178,0.896567684539064,1,1,1,0.952242667639378,0.347139844504264,0.460764985111827
179,0.749796059173264,0.950996031650788,0.989384571060824,1,0.650188229941414,0.499729010212527,0.371294590232091
180,0.899011774349077,1,1,1,0.427904794173297,0.170184187336884,0.197511268148195
181,1.20984147291298,1,1,1,0.825358471308858,1,0.041822119873268
182,1.06279539001729,1,1,1,0.427904794173297,0.170184187336884,0.197511268148195
183,0.811420709302591,1,1,1,0.872149251835566,1,0.722799276492173
184,1.25630626723422,1,1,1,0.516790349796003,0.802740845589336,0
185,0.78870513056333,1,1,1,0,0.660447049978703,0.643495609343308
186,1.10608507647667,1,1,1,1,0.697336137252965,0.208164031394684
187,0.777298058797518,1,1,1,0.711034862204813,0.49423088734431,0.494423917374593
188,1.06477277568491,0.989511357486703,1,0.970601376182646,0.685941201532514,0.116607085966498,0.159118000868951
189,1.15770074292505,1,1,0.963286903909637,0.844449604794016,0.477532115612618,0.131706049441509
190,0.945846038853805,1,1,1,1,0.742176920910065,0.150631837571753
191,1.19376752002528,1,1,1,0.947148636969747,1,0
192,0.941245373103384,0.968295336167217,1,1,0.50625223378339,0.727614959422925,0.0374799038722946
193,1.11426400919001,1,0.969767272457269,1,0.79213407875802,0.529787606481148,0
194,1.22458560050844,1,1,1,0.81687263901667,0.23328565931341,0.0658389812302879
195,0.997760668146948,0.986927648500559,0.998520822039338,1,0.50548905815774,0.643790801696252,0
196,1.1107969541598,1,0.969767272457269,1,0.79213407875802,0.529787606481148,0
197,0.868904943248834,1,1,1,0.759919500710565,1,0.162438776438142
198,1.06250185306846,1,1,0.963286903909637,0.844449604794016,0.477532115612618,0.131706049441509
199,1.30412357950039,1,1,1,0.863789046230407,0.833309272338359,0
